Index,Name,PUBCHEM_COMPOUND_CID,ACTIVITY,ALogP98,ES_Sum_dO,ES_Sum_dssC,ES_Sum_sOH,ES_Sum_ssCH2,ES_Sum_ssO,ES_Sum_sssCH,ES_Count_dssC,ES_Count_sCH3,Molecular_Solubility,Num_DoubleBonds,Num_H_Acceptors,Molecular_FractionalPolarSurfaceArea,CIC,IAC_Mean,IC,JX,Wiener,SC_3_P
1628,Iodinated Glycerol,21852,Bitter,1.15,0,0,8.66,0.58,10.52,0.11,0,1,-1.26,0,3,0.22,0.4,1.62,2.92,2.13,121,15
1629,Ipodate Sodium salt,23671932,Bitter,0.68,10.72,-0.77,8.82,0.69,0,0,1,2,-8.35,5,3,0.16,0.74,1.88,3.51,3.08,732,30
1630,L-Isoleucine,6306,Bitter,-1.86,10.24,-0.8,8.42,0.88,0,-0.27,1,2,-0.78,1,2,0.42,0.22,1.48,2.95,3.58,92,10
1631,Isopropyl Alcohol,3776,Bitter,0.37,0,0,8.06,0,0,-0.17,0,2,0.07,0,1,0.25,1.19,1.19,0.81,2.23,9,0
1632,Isoxsuprine,11368,Bitter,1.77,0,0,19.66,0.58,5.72,-0.36,0,2,-4.3,6,3,0.21,1.14,1.4,3.32,1.77,1247,35
1633,Khellin,3828,Bitter,2.17,12.19,0.33,0,0,16.29,0,2,3,-2.98,6,4,0.23,0.53,1.47,3.72,2.34,594,46
1634,Lafutidine,5282136,Bitter,0.43,23.74,-0.25,0,8.42,5.69,0,1,0,-6.93,8,4,0.25,1.34,1.61,3.56,1.24,3426,46
1635,Lappaconitine,115161,Bitter,0.03,25.93,-0.74,25.67,4.14,25.05,-1.82,2,5,-3.54,5,9,0.23,0.92,1.47,4.47,1.33,4994,129
1636,Linamarin,11128,Bitter,-1.58,0,0,37.57,-0.53,10.26,-6.73,0,2,-0.64,0,7,0.48,0.79,1.61,3.29,2.59,500,30
1637,Lincomycin Hydrochloride monohydrate,71476,Bitter,-1.49,12.87,-0.19,40.74,3.9,5.73,-7.42,1,4,-3.37,1,7,0.36,1.07,1.57,3.68,1.99,1843,53
1638,Amylocaine Hydrochloride,10766,Bitter,1.37,11.97,-0.24,0,1.62,5.62,0,1,4,-4.16,4,2,0.12,0.51,1.35,3.57,2.62,540,25
1639,Lycoctonine,99924,Bitter,-3.12,0,0,36.63,4.62,24.55,-1.28,0,5,-2.65,0,7,0.23,1.19,1.4,3.86,1.62,2241,114
1640,Lycopodine,101684,Bitter,1.08,12.49,0.62,0,12.89,0,1.28,1,1,-4.76,1,1,0.09,0.75,1.23,3.42,1.84,466,54
1641,Meconin,68437,Bitter,1.41,11.36,-0.35,0,0.31,15.09,0,1,2,-1.62,4,4,0.24,0.71,1.48,3.09,2.5,272,30
1642,<i>l-</i>Menthone,26447,Bitter,2.74,11.45,0.5,0,3.19,0,1.55,1,3,-2.32,1,1,0.1,0.61,1.12,2.85,2.48,150,17
1643,Meperidine Hydrochloride,5750,Bitter,0.88,12.4,-0.05,0,4.25,5.33,0,1,2,-4.21,4,2,0.12,0.75,1.35,3.42,2.25,568,35
1644,Mephenesin,4059,Bitter,1.25,0,0,17.59,-0.15,5.28,-0.81,0,1,-1.65,3,3,0.26,0.31,1.37,3.39,2.4,272,18
1645,Meprobamate,4064,Bitter,1.27,20.91,-1.67,0,1.85,9.4,0,2,2,-1.98,2,4,0.42,1.36,1.6,2.55,3.93,406,16
1646,Methacycline Hydrochloride,5281092,Bitter,-3.21,39.88,-6.23,53.9,0,0,-5.76,8,2,-3.8,9,8,0.44,1.01,1.63,3.99,1.99,2336,88
1647,Methamphetamine Hydrochloride,66124,Bitter,0.84,0,0,0,1.16,0,0.69,0,2,-2.82,3,0,0.1,0.61,1.15,2.85,2.48,168,14
1648,Methantheline Bromide,5883,Bitter,2.43,12.9,-0.21,0,3.3,11.62,-0.43,1,3,-6.29,7,3,0.1,1.04,1.37,3.6,1.74,1504,51
1649,Methoxsalen,4114,Bitter,2.19,11.17,-0.41,0,0,10.35,0,1,1,-3.05,6,3,0.25,0.25,1.46,3.75,2.28,387,37
1650,Methoxyphenamine Hydrochloride,71471,Bitter,1.02,0,0,0,1.12,5.31,0.51,0,3,-2.98,3,1,0.13,0.83,1.31,2.87,2.89,242,21
1651,Methylbenzethonium Chloride Monohydrate,14842,Bitter,5.31,0,0,0,5.07,11.8,0,0,8,-10.59,6,2,0.04,1.64,1.2,3.32,1.7,3518,48
1652,5@5' Methylenedisalicylic Acid,67145,Bitter,-0.37,21.89,-2.49,36.74,0.28,0,0,2,0,-3.06,8,6,0.43,1.33,1.49,3.06,2.28,976,38
1653,Methylthiouracil,667493,Bitter,0.4,10.57,1,0,0,0,0,3,1,-1.73,3,2,0.54,0.44,1.97,2.73,2.64,84,12
1654,Methyprylon,4162,Bitter,1.47,23.46,0.03,0,1.72,0,-0.03,2,3,-1.82,2,2,0.23,0.46,1.42,3.24,2.91,216,27
1655,Anethole Trithione,2194,Bitter,3.64,0,2.17,0,0,5.1,0,2,1,-4.65,5,4,0.43,0.71,1.64,3.09,2.16,318,25
1656,Metralindole Hydrochloride,171296,Bitter,0.9,0,0.63,0,2.75,5.32,0,1,2,-3.08,5,1,0.13,0.42,1.46,3.83,2.01,611,50
1657,Lupulone@Lupulon,68051,Bitter,5.57,26.69,1.82,22.22,0.97,0,0.05,9,8,-6.34,7,4,0.16,1.58,1.25,3.32,3.75,2241,53
1658,Mibefradil,60662,Bitter,3.81,12.67,-0.34,0,5.84,11.33,0.24,1,4,-9.02,8,4,0.14,0.79,1.48,4.38,1.4,4374,72
1659,Morphine,5464110,Bitter,-0.15,0,0,20.66,3.13,6.1,0.11,0,1,-3.36,4,3,0.21,0.38,1.44,4.01,1.8,712,66
1660,Naphazoline Hydrochloride,11079,Bitter,1.82,0,0.62,0,1.88,0,0,1,0,-3.02,6,0,0.13,0.59,1.28,3.41,2,431,32
1661,338,25075,Bitter,-0.42,12.86,-0.4,81.65,-0.78,28.56,-15.96,1,1,-2.3,7,14,0.43,1.3,1.51,4.06,1.34,5754,92
1662,Neoquassin,72964,Bitter,1.6,27.28,1.26,10.41,1.02,16.94,-1.88,5,6,-3.6,4,6,0.21,0.63,1.36,4.18,1.91,1575,80
1663,Neostigmine Bromide,8246,Bitter,0.51,11.37,-0.36,0,0,5.19,0,1,5,-3.25,4,2,0.11,0.55,1.48,3.45,2.73,457,24
1664,Nialamide,4472,Bitter,1.29,22.73,-0.09,0,1.34,0,0,2,0,-3.84,8,4,0.29,1.61,1.61,2.85,1.54,1383,32
1665,Nikethamide,5497,Bitter,0.79,11.69,0.05,0,1.48,0,0,1,2,-1.74,4,2,0.17,0.83,1.48,2.87,2.68,252,20
1666,Nitrofurazone,5447130,Bitter,0.22,30.51,-0.83,0,0,0,0,1,0,-2.53,5,4,0.65,0.43,1.97,3.38,2.44,356,19
1667,Nomilin,72320,Bitter,2.15,52.71,-1.46,0,1.22,23.99,-2.99,4,6,-5.37,6,8,0.25,1.27,1.42,3.94,1.48,3428,110
1668,<i>o</i>-(<i>p</i>-Anisoyl)benzoic Acid Sodium salt,231963,Bitter,1.37,23.35,-1.43,9.07,0,5.01,0,2,1,-3.74,8,4,0.26,1.13,1.42,3.12,2.35,716,35
1669,Norleucine D(-)-Form,9475,Bitter,-1.73,10.14,-0.79,8.35,2.7,0,-0.41,1,1,-0.93,1,2,0.43,0,1.48,3.17,3.14,102,8
1670,Oleuropein,5281544,Bitter,0.17,25.1,-1.12,58.76,-0.75,26.7,-9.85,4,2,-2.94,7,13,0.39,0.83,1.5,4.42,1.62,5056,74
1671,Antazoline Hydrochloride,17275,Bitter,2.71,0,1.09,0,3.58,0,0,1,0,-3.95,7,3,0.11,1.28,1.31,3.05,1.75,829,35
1672,Oxeladin,4619,Bitter,2.66,12.68,-0.14,0,6.18,11.14,0,1,4,-6.11,4,3,0.11,1.11,1.3,3.47,2.36,1599,39
1673,Oxyacanthine,73415,Bitter,3.65,0,0,22.24,5.52,24.36,0.27,0,4,-10,12,6,0.15,1.51,1.42,3.99,1.35,6375,106
1674,4@4'-Oxydi-2-butanol,92141,Bitter,-0.15,0,0,17.66,2.48,5.14,-0.58,0,2,-1.04,0,3,0.26,1.52,1.28,1.94,2.76,204,8
1675,Pancuronium Bromide,27350,Bitter,2.79,24.83,-0.19,0,21.23,12.56,3.66,2,6,-11.49,2,4,0.09,1.8,1.27,3.56,1.27,5163,104
1676,Antipyrine,2206,Bitter,1.61,11.6,0.97,0,0,0,0,2,2,-1.08,5,2,0.13,0.48,1.51,3.32,2.26,284,28
1677,1@5-Pentanediol,8105,Bitter,0.2,0,0,16.42,3.08,0,0,0,0,-0.32,0,2,0.32,1.25,1.27,1.56,2.37,56,4
1678,Humulon@Humulone,72625,Bitter,3.05,25.42,-1.19,32.06,0.02,0,-0.01,8,6,-4.43,6,5,0.24,1.32,1.33,3.38,3.48,1566,47
1679,Pentobarbital Sodium salt,23676152,Bitter,1.89,23.79,-1.56,9.09,2.08,0,-0.08,3,3,-2.7,3,4,0.34,0.25,1.58,3.75,2.99,398,32
1680,Pentoxifylline,4740,Bitter,1.03,35.27,-0.75,0,1.99,0,0,3,3,-1.86,5,4,0.26,0.54,1.67,3.78,2,834,40
1681,Pentylenetetrazole,5917,Bitter,0.92,0,0,0,5.21,0,0,0,0,-1.3,2,3,0.32,1.08,1.49,2.25,2.15,107,18
1682,Periplocymarin,,Bitter,2.49,11.81,0.79,34.9,8.01,23.04,-1.4,2,4,-4.89,2,8,0.22,1.24,1.33,4.01,1.14,4656,104
1683,Phenacetin,4754,Bitter,1.28,10.68,-0.07,0,0.65,5.25,0,1,2,-2.28,4,2,0.2,0.77,1.5,2.93,2.54,280,17
1684,Benzoin,8400,Bitter,2.62,11.9,-0.27,9.89,0,0,-1.08,1,0,-3.55,7,2,0.18,1.47,1.3,2.53,2.2,448,28
1685,Phenazopyridine Hydrochloride,8691,Bitter,2.63,0,0,0,0,0,0,0,0,-3.19,7,5,0.41,1.05,1.51,2.95,2.17,485,26
1686,<i>p</i>-Acetanisidine,5827,Bitter,0.93,10.63,-0.07,0,0,4.96,0,1,2,-1.92,4,2,0.22,0.83,1.54,2.75,2.61,217,16
1687,ANTU,736366,Bitter,1.51,0,0.42,0,0,0,0,1,0,-4.87,6,1,0.38,0.68,1.52,3.13,2.54,292,25
1688,Phenobarbital,23674889,Bitter,1.3,23.96,-1.81,9.12,0.29,0,0,3,1,-2.91,6,4,0.36,0.51,1.67,3.57,2.5,458,37
1689,Phenprobamate,4770,Bitter,2.17,10.21,-0.7,0,2.12,4.6,0,1,0,-2.67,4,2,0.28,0.83,1.5,2.87,2.11,304,15
1690,Phentolamine,66147,Bitter,2.97,0,1,9.48,2.45,0,0,1,1,-3.65,7,4,0.17,1.43,1.45,2.96,1.88,925,39
1691,Quinine,8549,Bitter,1.17,0,0,11.17,4.58,5.35,1.07,0,1,-5.47,6,3,0.15,0.5,1.4,4.08,1.65,1286,56
1692,Phenyl Biguanide,4780,Bitter,0.39,0,-0.68,0,0,0,0,2,0,-1.14,5,3,0.53,1.04,1.5,2.66,2.73,276,16
1693,Phenylephrine,5284443,Bitter,-0.62,0,0,18.61,0.61,0,-0.5,0,1,-1.48,3,2,0.31,0.17,1.48,3.42,2.66,206,17
1694,Phenytoin,657302,Bitter,2.3,23.89,-0.83,0,0,0,0,2,0,-3.73,8,2,0.25,1.55,1.55,2.69,2.18,617,43
1695,Phloridzin,6072,Bitter,0.12,12.79,-0.54,68.61,-0.43,10.73,-7.86,1,0,-2.13,7,10,0.44,0.98,1.5,3.98,1.74,2786,61
1696,Pholcodine,5359422,Bitter,-1.66,0,0,10.82,8.74,18.26,0.27,0,1,-5.43,4,4,0.16,0.97,1.44,3.89,1.28,2134,80
1697,Quinine,91429,Bitter,1.17,0,0,11.17,4.58,5.35,1.07,0,1,-5.47,6,3,0.15,0.5,1.4,4.08,1.65,1286,56
1698,Phthalic Acid Ethyl ester@Diethyl phthalate,6781,Bitter,2.24,23.09,-1.02,0,0.55,9.7,0,2,2,-2.62,5,4,0.23,1,1.43,3,2.87,446,25
1699,Phthalylsulfathiazole,4806,Bitter,1.06,46.99,-1.8,9.13,0,0,0,2,0,-4.98,12,6,0.47,1.48,1.93,3.27,1.67,2075,51
1700,Picoperine Hydrochloride,168198,Bitter,2.14,0,0,0,10.08,0,0,0,0,-5.64,6,2,0.07,1.65,1.26,2.81,1.62,1123,37
1701,Picrocrocin,130796,Bitter,-0.18,11.24,1.68,38.82,0.59,11.16,-6.69,2,3,-1.73,2,7,0.35,0.88,1.41,3.64,2.01,1174,47
1702,Picromycin@ pikromycin@ albomycetin@ amaromycin,6436532,Bitter,1.79,38.04,-1.46,21.73,1.36,17.53,-5.16,3,9,-5.88,4,8,0.24,1.21,1.4,4,2.34,4014,70
1703,Pifarnine,6436032,Bitter,6.75,0,4.45,0,11.6,10.91,0,3,4,-6.28,6,4,0.06,1.43,1.29,3.53,1.29,3745,50
1704,Pipemidic Acid,4831,Bitter,-2.34,23.41,-2.02,9.14,4.21,0,0,3,1,-1.41,6,7,0.35,0.49,1.72,3.97,1.9,1016,47
1705,Piperidione,6465,Bitter,1.01,22.98,0.03,0,2.25,0,0,2,2,-1.47,2,2,0.25,0.83,1.45,2.75,2.84,175,24
1706,Pipradrol Hydrochloride,66008,Bitter,2.01,0,0,11.55,4.6,0,0.2,0,0,-5.06,6,1,0.14,1.61,1.27,2.71,2.04,730,42
1707,Plaunotol,5282197,Bitter,5.5,0,5.12,18.22,6.3,0,0,4,4,-5.72,4,2,0.11,1.34,1.14,3.12,4.08,1441,23
1708,Potassium Guaiacolsulfonate,23674755,Bitter,-0.11,21.44,0,17.12,-0.65,4.58,0,0,0,-0.93,5,5,0.51,0.46,1.78,3.24,2.95,238,20
1709,Absinthin,442138,Bitter,3.11,25.68,3.3,24.08,2.81,12.38,-0.78,5,6,-4.62,4,6,0.2,1.17,1.31,4,1.44,3069,116
1710,Procaine Dihydrate,154387,Bitter,0.21,11.64,-0.28,0,3.42,5.2,0,1,2,-3.59,4,3,0.22,0.71,1.45,3.38,2.28,618,24
1711,Propafenone Hydrochloride,36708,Bitter,2.44,12.55,0.06,9.98,4.03,5.71,-0.54,1,1,-5.61,7,3,0.18,1.13,1.36,3.51,1.84,1786,38
1712,Propallylonal,11020,Bitter,1.77,34.7,-1.37,0,0.16,0,-0.24,4,2,-3.05,4,3,0.3,1.05,1.82,2.95,3.03,389,31
1713,Aprobarbital Sodium salt,24191231,Bitter,1.45,34.36,-1.86,0,0.22,0,-0.21,3,2,-2.22,4,3,0.35,0.72,1.64,3.19,3.01,326,30
1714,Arborescin,566062,Bitter,1.95,11.86,1.35,0,3.11,11.88,0.79,2,3,-2.63,2,3,0.17,0.33,1.31,3.84,1.73,493,54
1715,Propoxyphene,15424,Bitter,4.71,12.35,-0.16,0,1.87,6.17,0.14,1,4,-5.85,7,3,0.08,1.21,1.29,3.43,2.47,1364,44
1716,Propyphenazone,3778,Bitter,2.76,12.39,2.02,0,0,0,0.25,3,4,-1.81,5,2,0.1,0.68,1.4,3.41,2.32,478,36
1717,Psychotrine,5462438,Bitter,2.08,12.31,4.01,0,8.62,16.6,1.76,5,4,-6.92,7,5,0.13,1.03,1.4,4.06,1.42,3390,79
1718,Arglabin,636760,Bitter,1.97,11.76,1.78,0,2.92,11.75,0.38,3,2,-2.63,3,3,0.17,0.33,1.33,3.84,1.76,493,54
1719,Pyrazole,1048,Bitter,0.27,0,0,0,0,0,0,0,0,0.21,2,1,0.39,2.32,1.53,0,2.96,15,5
1720,Quebrachamine,92990,Bitter,4.47,0,0,0,11.8,0,0,0,1,-5.74,4,1,0.07,0.67,1.19,3.73,1.72,830,49
1721,Quercetin,5280343,Bitter,-0.48,12.14,-1.92,47.91,0,5.35,0,3,0,-1.65,8,7,0.48,1.05,1.48,3.41,2.08,986,49
1722,Quinacrine Dihydrochloride dihydrate,22527,Bitter,2.49,0,0,0,6.11,5.48,0.51,0,4,-9.15,7,1,0.11,0.67,1.42,4.14,1.87,2125,54
1723,Quinazoline,9210,Bitter,1.39,0,0,0,0,0,0,0,0,-2.08,5,2,0.2,1.8,1.41,1.52,2.82,109,18
1724,Aristolochic acid,2236,Bitter,1.45,34.97,-1.28,9.55,-0.08,16.1,0,1,1,-3.91,9,7,0.37,0.4,1.63,4.24,2.24,1236,62
1725,Quinovic Acid,120678,Bitter,4.16,26.34,-0.52,32.49,6.71,0,0.59,3,6,-7.04,3,5,0.2,1.22,1.25,3.91,1.66,2994,105
1726,Arecoline Hydrobromide,9301,Bitter,-0.82,11.01,0.64,0,2.89,4.62,0,2,2,-1.69,2,2,0.18,0.18,1.47,3.28,2.45,156,16
1727,Retamine,197754,Bitter,-0.16,0,0,10.36,13.3,0,3.13,0,0,-2.37,0,2,0.12,1.42,1.29,2.75,1.54,532,45
1728,Rhododendrin,442538,Bitter,0.39,0,0,47.73,0.87,10.9,-6.56,0,1,-2.11,3,7,0.37,1.08,1.43,3.45,1.77,1340,41
1729,Artemorin,5281428,Bitter,2.97,11.57,2.24,9.93,2.96,5.33,-0.61,4,1,-2.85,4,3,0.19,0.49,1.31,3.68,2.18,558,34
1730,Salicin,439503,Bitter,-0.95,0,0,47.42,-0.78,10.65,-6.67,0,0,-0.83,3,7,0.44,0.98,1.49,3.35,2.04,798,39
1731,Artemisin,65030,Bitter,1.37,23.67,1.24,10.35,0.53,5.46,-1.58,4,3,-2.45,4,4,0.25,0.53,1.38,3.72,2.08,584,49
1732,Salicylamide,5147,Bitter,0.59,10.48,-0.61,8.98,0,0,0,1,0,-1.11,4,2,0.45,0.6,1.66,2.72,3.07,114,15
1733,Santonin,65030,Bitter,2.6,23.62,1.76,0,1.98,5.55,0.02,4,3,-3,4,3,0.18,0.33,1.33,3.84,2.05,512,46
1734,Scillaren,222156,Bitter,0.59,11.63,1.89,75.06,5.91,28.7,-13.66,3,3,-5.29,4,13,0.32,1.48,1.4,4.13,1,9914,128
1735,Secobarbital Sodium,14148199,Bitter,2.78,33.89,-1.32,0,1.97,0,-0.07,3,2,-2.94,4,3,0.31,0.51,1.58,3.57,3,472,33
1736,Senecionine,5280906,Bitter,1.8,24.91,0.43,10.57,2.81,11.15,-0.7,4,3,-1.87,4,6,0.23,0.67,1.48,3.92,1.83,1164,53
1737,Caffeine,2519,Bitter,0.42,23.07,-0.83,0,0,0,0,2,3,-0.64,4,3,0.29,0.57,1.78,3.24,2.48,258,33
1738,Sodium Phenolsulfonate Dihydrate,23674503,Bitter,0.22,20.9,0,17.39,0,0,0,0,0,-1.01,5,4,0.56,0.55,1.81,2.91,3.12,144,17
1739,Streptomycin,19649,Bitter,-6.77,12.03,-2.15,73.22,-0.73,22.57,-24.55,2,2,0.43,3,13,0.59,1.59,1.72,3.73,1.84,4989,87
1740,Campher,94834,Bitter,1.74,22.93,-0.67,0,1.56,4.73,-0.09,2,3,-2.02,2,3,0.23,0.52,1.37,3.18,2.43,196,35
1741,Succinylcholine Chloride,22475,Bitter,-2.34,22.85,-0.69,0,2.41,10.12,0,2,6,-4.13,2,4,0.15,1.95,1.43,2.37,3.42,1078,19
1742,Sucrose Octaacetate,31340,Bitter,-1.28,96.41,-7.06,0,-2.11,60.45,-13.19,8,8,-4.12,8,19,0.36,2.43,1.53,3.12,2.57,7279,80
1743,Sulfamerazine Monosodium salt,24196530,Bitter,0.6,23.98,0,0,0,0,0,0,1,-2.72,8,5,0.43,1.19,1.87,2.97,2.15,627,31
1744,Sulfameter,5326,Bitter,0.3,24.01,0,0,0,4.88,0,0,1,-2.46,8,6,0.44,1.47,1.93,2.77,2.07,758,33
1745,Sulfamethoxazole,5329,Bitter,1.32,22.78,0,0,0,0,0,0,1,-2.73,7,4,0.47,1.27,1.94,2.82,2.12,535,30
1746,Cascarillin,442011,Bitter,1.16,24.47,-0.46,32.7,1.33,5.58,-3.17,1,4,-3.99,4,6,0.28,0.88,1.38,3.98,2.03,1897,70
1747,Sulfamethoxypyridazine,5330,Bitter,1.63,23.03,0,0,0,4.8,0,0,1,-2.6,8,6,0.45,1.47,1.94,2.77,2.07,758,33
1748,Sulfisoxazole,5344,Bitter,1.53,23.07,0,0,0,0,0,0,2,-3.15,7,4,0.43,1.24,1.89,2.93,2.17,614,34
1749,Sulfobromophthalein Sodium,6282,Bitter,4.26,60.95,-0.91,39.39,0,5.82,0,1,0,-8.18,14,10,0.37,1.49,1.97,3.68,2.12,3310,89
1750,Sulfonethylmethane,6433,Bitter,0.83,46.71,0,0,-0.19,0,0,0,4,-1.78,4,4,0.35,1.2,1.59,2.61,5.1,266,27
1751,Suxibuzone,5362,Bitter,2.03,50.41,-2.83,8.79,0.39,5.29,0,4,1,-4.48,10,6,0.25,1.53,1.56,3.47,1.92,2776,64
1752,499,114700,Bitter,-2.38,11.85,-0.78,49.9,-0.51,21.06,-9.47,2,0,-0.73,3,10,0.45,0.81,1.52,3.89,1.7,1572,60
1753,Coumarin,323,Bitter,1.9,10.72,-0.3,0,0,4.91,0,1,0,-2.02,5,2,0.2,0.55,1.38,2.91,2.46,144,20
1754,Tacrine Hydrochloride,2723754,Bitter,2.69,0,0,0,4.82,0,0,0,0,-3.93,5,1,0.21,0.53,1.28,3.37,2.33,326,34
1755,Talbutal,8275,Bitter,1.91,34.77,-1.82,0,0.9,0,-0.16,3,2,-2.53,4,3,0.33,0.55,1.6,3.45,3.04,391,32
1756,Terpin cis-Form hydrate@ Terpin hydrate@ terpinol,17141,Bitter,1.38,0,0,19.41,3.52,0,0.36,0,3,-1.94,0,2,0.2,1.3,1.2,2.28,2.43,192,18
1757,Tetracaine Hydrochloride,8695,Bitter,1.4,11.75,-0.25,0,4.56,5.2,0,1,3,-4.47,4,3,0.15,0.88,1.4,3.37,2.31,892,25
1758,Aconine,10511,Bitter,-4.96,0,0,59.35,2.28,23.79,-7.51,0,5,-1.63,0,9,0.3,1.06,1.45,4.07,1.62,2634,120
1759,Cucurbitacin B,6433476,Bitter,2.31,52.06,-0.49,33.99,1.07,5.23,-3.65,5,9,-6.55,6,8,0.24,1.38,1.33,3.94,1.71,4922,105
1760,Atranorin,68066,Bitter,3.61,35.32,-1.74,30.05,0,9.87,0,2,4,-3.31,9,8,0.35,1.22,1.5,3.53,2.41,1844,56
1761,Theophylline,2153,Bitter,0.12,22.85,-0.66,0,0,0,0,2,2,0.27,4,2,0.39,0.62,1.81,3.09,2.42,211,30
1762,Thiacetazone,9568512,Bitter,0.83,10.77,0.02,0,0,0,0,2,1,-4.19,6,3,0.47,0.88,1.8,3.13,2.51,538,20
1763,Falcarindiol,6436239,Bitter,4.71,0,0,18.55,7.21,0,-1.64,0,1,-6.63,2,2,0.14,0.84,1.2,3.41,3.73,1038,18
1764,Thiamine Hydrochloride@Vitamin b1,6202,Bitter,0.3,0,0,8.95,1.19,0,0,0,2,-3.48,5,4,0.38,0.97,1.69,3.2,2.13,642,33
1765,Thiosinamine,1549517,Bitter,0.68,0,0.32,0,0.65,0,0,1,0,-1.85,2,1,0.53,0,1.64,2.81,2.81,52,4
1766,2-Thiouracil,1269845,Bitter,0.5,9.85,0.6,0,0,0,0,2,0,-1.51,3,2,0.62,0.25,2.12,2.75,2.52,61,10
1767,Tiaramide Hydrochloride,443949,Bitter,1.45,24.62,-0.2,8.95,3.54,0,0,2,0,-1.57,5,5,0.27,0.77,1.87,3.76,1.54,1273,46
1768,Tiliacorine,442369,Bitter,6.7,0,0,11.12,5.25,25.26,0.2,0,4,-7.58,12,7,0.12,1.37,1.42,4.05,1.36,5298,112
1769,Noscapine,275196,Bitter,3.01,12.87,-0.43,0,1.79,33.81,-0.77,1,4,-3.25,7,8,0.2,0.86,1.54,4.05,1.61,2155,78
1770,Tinoridine Hydrochloride,134896,Bitter,3.07,12.06,-0.28,0,3.93,5.13,0,1,1,-4.25,6,4,0.27,0.49,1.58,3.97,1.71,1119,44
1771,Tolazoline Hydrochloride,6048,Bitter,0.91,0,0.63,0,1.94,0,0,1,0,-1.22,4,0,0.16,0.56,1.31,3.02,2,209,19
1772,Topiramate,5284627,Bitter,-1.93,22.2,0,0,-0.26,33.7,-1.5,0,4,-0.86,2,8,0.41,0.85,1.72,3.61,1.71,948,48
1773,Tramadol,63013,Bitter,1.14,0,0,11.2,5.31,5.29,0.33,0,3,-4.53,3,2,0.12,0.32,1.31,3.93,2.24,670,36
1774,Trapidil,5531,Bitter,1.92,0,0,0,1.91,0,0,0,3,-1,4,4,0.21,0.4,1.46,3.51,2.48,338,30
1775,Triacetin,5541,Bitter,-0.27,31.64,-1.51,0,-0.25,14.02,-0.76,3,3,-1.4,3,6,0.34,1.22,1.5,2.69,3.68,424,14
1776,Glycerol tributyrate@Tributyrin,6050,Bitter,3.1,34.15,-1.09,0,2.76,15.17,-0.75,3,3,-2.99,3,6,0.24,1.55,1.38,2.84,4.03,1102,23
1777,Papaverine,4680,Bitter,3.5,0,0,0,0.67,21.49,0,0,4,-5.75,8,5,0.15,1.23,1.47,3.41,1.97,1534,51
1778,Tridihexethyl Iodide,31334,Bitter,3.19,0,0,11.75,11.66,0,0.42,0,3,-7.55,3,1,0.06,1.09,1.16,3.44,2.19,1136,44
1779,Trimethadione,5576,Bitter,1.01,21.7,-0.87,0,0,4.71,0,2,3,-0.53,2,3,0.31,0.4,1.68,2.92,2.72,104,19
1780,Azintamide,71105,Bitter,2.13,11.68,0.12,0,1.86,0,0,1,2,-2.81,4,4,0.28,0.88,1.86,3.13,2.3,505,23
1781,Trimethoprim,5578,Bitter,1.54,0,0,0,0.53,15.92,0,0,3,-2.97,6,7,0.34,1.1,1.67,3.3,2.29,946,39
1782,Ursodiol,31401,Bitter,2.54,11.05,-0.68,30.54,9.6,0,2.63,1,3,-5.73,1,4,0.2,1.31,1.23,3.5,1.54,1910,70
1783,Valpromide,71113,Bitter,2.12,10.7,-0.14,0,3.99,0,0.12,1,2,-2.12,1,1,0.25,0.6,1.29,2.72,3.54,131,10
1784,Veatchine,494227,Bitter,3.41,0,1.16,11.29,13.61,6.48,2.07,1,1,-4.05,1,3,0.1,0.89,1.26,3.75,1.5,1133,83
1785,Verbenalin,73467,Bitter,-1.94,24.35,-0.71,39.13,-0.37,21.19,-9.73,3,2,-1.27,3,10,0.42,0.97,1.5,3.78,1.71,1761,61
1786,Viquidil,198279,Bitter,1.69,12.79,0.19,0,4.91,5.29,1.08,1,1,-5.68,7,3,0.17,0.45,1.4,4.14,1.73,1408,47
1787,Parthenolide,6473881,Bitter,2.92,11.69,1.79,0,4,11.32,0.09,3,2,-3.03,3,3,0.16,0.67,1.31,3.5,1.82,539,40
1788,Warfarin Sodium salt,16204922,Bitter,2.12,24.08,-0.67,10.6,0.13,5.33,-0.53,4,1,-4.42,9,4,0.23,1.03,1.37,3.5,2.1,1092,47
1789,Carnosol,,Bitter,4.39,12.93,-0.21,21.41,3.5,5.76,-0.07,1,4,-4.27,4,4,0.21,0.67,1.31,3.92,1.98,1084,68
1790,Ganoderic Acids,471002,Bitter,1.3,50.83,0.32,32.42,2.13,0,-2.92,6,7,-5.73,5,7,0.25,1.25,1.32,3.96,1.71,3953,98
1791,Cetraric Acid,5464155,Bitter,0.85,36.04,-2.32,30.14,0,16.51,0,2,3,-2.65,9,9,0.37,1.02,1.51,3.84,2.28,1930,66
1792,Chonemorphine,165208,Bitter,1.88,0,0,0,13.39,0,6.57,0,5,-7.35,0,0,0.09,1.37,1.09,3.27,1.57,1352,66
1793,Quassin,65571,Bitter,1.96,39.64,0.84,0,0.77,16.7,-1.31,6,6,-3.86,5,6,0.21,0.55,1.37,4.25,1.92,1575,80
